dt,board,state,action,price,nav,expressed,bull,bear,mixed,bull_frac,trigger,gaps
2026-02-26 14:30:00+08:00,short,F,hold,4140.077,1.024634,4,2,2,0,0.5,False,0
2026-02-26 15:00:00+08:00,short,F,hold,4146.631,1.024634,4,2,2,0,0.5,False,0
2026-02-27 09:30:00+08:00,short,L,buy,4128.897,1.024634,7,5,2,0,0.7143,True,0
2026-02-27 10:00:00+08:00,short,L,hold,4149.726,1.029803,7,5,2,0,0.7143,True,0
2026-02-27 10:30:00+08:00,short,L,hold,4146.851,1.02909,7,5,2,0,0.7143,True,0
2026-02-27 11:00:00+08:00,short,L,hold,4144.065,1.028399,7,5,2,0,0.7143,True,0
2026-02-27 11:30:00+08:00,short,L,hold,4139.526,1.027272,7,5,2,0,0.7143,True,0
2026-02-27 13:00:00+08:00,short,L,hold,4140.267,1.027456,7,5,2,0,0.7143,True,0
2026-02-27 13:30:00+08:00,short,L,hold,4159.089,1.032127,7,5,2,0,0.7143,True,0
2026-02-27 14:00:00+08:00,short,L,hold,4158.774,1.032049,7,5,2,0,0.7143,True,0
2026-02-27 14:30:00+08:00,short,L,hold,4159.354,1.032193,7,5,2,0,0.7143,True,0
2026-02-27 15:00:00+08:00,short,L,hold,4162.882,1.033068,7,5,2,0,0.7143,True,0
2026-03-02 09:30:00+08:00,short,F,sell,4151.801,1.030318,6,2,4,0,0.3333,False,0
2026-03-02 10:00:00+08:00,short,F,hold,4170.828,1.030318,6,2,4,0,0.3333,False,0
2026-03-02 10:30:00+08:00,short,F,hold,4141.432,1.030318,6,2,4,0,0.3333,False,0
2026-03-02 11:00:00+08:00,short,F,hold,4157.452,1.030318,6,2,4,0,0.3333,False,0
2026-03-02 11:30:00+08:00,short,F,hold,4163.008,1.030318,6,2,4,0,0.3333,False,0
2026-03-02 13:00:00+08:00,short,F,hold,4163.298,1.030318,6,3,3,0,0.5,False,0
2026-03-02 13:30:00+08:00,short,F,hold,4186.748,1.030318,6,3,3,0,0.5,False,0
2026-03-02 14:00:00+08:00,short,F,hold,4181.619,1.030318,6,3,3,0,0.5,False,0
2026-03-02 14:30:00+08:00,short,F,hold,4182.6,1.030318,6,3,3,0,0.5,False,0
2026-03-02 15:00:00+08:00,short,F,hold,4182.591,1.030318,6,3,3,0,0.5,False,0
2026-03-03 09:30:00+08:00,short,L,buy,4189.408,1.030318,7,6,1,0,0.8571,True,0
2026-03-03 10:00:00+08:00,short,L,hold,4158.925,1.022822,7,6,1,0,0.8571,True,0
2026-03-03 10:30:00+08:00,short,L,hold,4150.178,1.02067,7,6,1,0,0.8571,True,0
2026-03-03 11:00:00+08:00,short,L,hold,4179.369,1.027849,7,6,1,0,0.8571,True,0
2026-03-03 11:30:00+08:00,short,L,hold,4179.457,1.027871,7,6,1,0,0.8571,True,0
2026-03-03 13:00:00+08:00,short,L,hold,4179.23,1.027815,7,6,1,0,0.8571,True,0
2026-03-03 13:30:00+08:00,short,L,hold,4166.847,1.02477,7,6,1,0,0.8571,True,0
2026-03-03 14:00:00+08:00,short,L,hold,4141.819,1.018615,7,6,1,0,0.8571,True,0
2026-03-03 14:30:00+08:00,short,L,hold,4137.286,1.0175,7,6,1,0,0.8571,True,0
2026-03-03 15:00:00+08:00,short,L,hold,4122.676,1.013907,7,6,1,0,0.8571,True,0
2026-03-04 09:30:00+08:00,short,F,sell,4087.632,1.005288,8,4,4,0,0.5,False,0
2026-03-04 10:00:00+08:00,short,F,hold,4092.62,1.005288,8,4,4,0,0.5,False,0
2026-03-04 10:30:00+08:00,short,F,hold,4089.28,1.005288,8,4,4,0,0.5,False,0
2026-03-04 11:00:00+08:00,short,F,hold,4078.939,1.005288,8,4,4,0,0.5,False,0
2026-03-04 11:30:00+08:00,short,F,hold,4063.571,1.005288,8,4,4,0,0.5,False,0
2026-03-04 13:00:00+08:00,short,F,hold,4063.718,1.005288,8,4,4,0,0.5,False,0
2026-03-04 13:30:00+08:00,short,F,hold,4070.413,1.005288,8,4,4,0,0.5,False,0
2026-03-04 14:00:00+08:00,short,F,hold,4076.765,1.005288,8,4,4,0,0.5,False,0
2026-03-04 14:30:00+08:00,short,F,hold,4079.398,1.005288,8,4,4,0,0.5,False,0
2026-03-04 15:00:00+08:00,short,F,hold,4082.474,1.005288,8,4,4,0,0.5,False,0
2026-03-05 09:30:00+08:00,short,L,buy,4109.777,1.005288,8,7,1,0,0.875,True,0
2026-03-05 10:00:00+08:00,short,L,hold,4090.663,1.000613,8,7,1,0,0.875,True,0
2026-03-05 10:30:00+08:00,short,L,hold,4110.856,1.005552,8,7,1,0,0.875,True,0
2026-03-05 11:00:00+08:00,short,L,hold,4120.535,1.00792,8,7,1,0,0.875,True,0
2026-03-05 11:30:00+08:00,short,L,hold,4116.771,1.006999,8,7,1,0,0.875,True,0
2026-03-05 13:00:00+08:00,short,L,hold,4117.167,1.007096,8,6,2,0,0.75,True,0
2026-03-05 13:30:00+08:00,short,L,hold,4120.898,1.008008,8,6,2,0,0.75,True,0
2026-03-05 14:00:00+08:00,short,L,hold,4112.844,1.006038,8,6,2,0,0.75,True,0
2026-03-05 14:30:00+08:00,short,L,hold,4104.13,1.003907,8,6,2,0,0.75,True,0
2026-03-05 15:00:00+08:00,short,L,hold,4108.567,1.004992,8,6,2,0,0.75,True,0
2026-03-06 09:30:00+08:00,short,L,hold,4085.895,0.999446,6,5,1,0,0.8333,True,0
2026-03-06 10:00:00+08:00,short,L,hold,4099.83,1.002855,6,5,1,0,0.8333,True,0
2026-03-06 10:30:00+08:00,short,L,hold,4109.654,1.005258,6,5,1,0,0.8333,True,0
2026-03-06 11:00:00+08:00,short,L,hold,4114.748,1.006504,6,5,1,0,0.8333,True,0
2026-03-06 11:30:00+08:00,short,L,hold,4118.683,1.007467,6,5,1,0,0.8333,True,0
2026-03-06 13:00:00+08:00,short,L,hold,4119.202,1.007594,7,6,1,0,0.8571,True,0
2026-03-06 13:30:00+08:00,short,L,hold,4116.338,1.006893,7,6,1,0,0.8571,True,0
2026-03-06 14:00:00+08:00,short,L,hold,4124.314,1.008844,7,6,1,0,0.8571,True,0
2026-03-06 14:30:00+08:00,short,L,hold,4121.065,1.008049,7,6,1,0,0.8571,True,0
2026-03-06 15:00:00+08:00,short,L,hold,4124.194,1.008815,7,6,1,0,0.8571,True,0
2026-03-09 09:30:00+08:00,short,F,sell,4098.699,1.002578,5,3,2,0,0.6,False,0
2026-03-09 10:00:00+08:00,short,F,hold,4056.196,1.002578,5,3,2,0,0.6,False,0
2026-03-09 10:30:00+08:00,short,F,hold,4064.674,1.002578,5,3,2,0,0.6,False,0
